repeat_index,page_index,start_offset_bytes,update_count,first_touch_update,last_touch_update
0,1799,3772776448,1052528,579,4294956898
0,1800,3774873600,1045446,14715,4294965551
0,1801,3776970752,1049104,6866,4294965570
0,1802,3779067904,1046601,11090,4294966101
0,1803,3781165056,1050329,23920,4294957543
0,1804,3783262208,1046080,23338,4294964603
0,1805,3785359360,1045697,15248,4294956522
0,1806,3787456512,1047855,40205,4294949144
0,1807,3789553664,1046605,11056,4294958489
0,1808,3791650816,1046657,11928,4294966920
0,1809,3793747968,1046805,19943,4294964813
0,1810,3795845120,1049999,3611,4294964702
0,1811,3797942272,1052328,2867,4294966230
0,1812,3800039424,1052365,1875,4294960946
0,1813,3802136576,1046910,34859,4294956219
0,1814,3804233728,1049807,6731,4294958929
0,1815,3806330880,1048840,6723,4294964989
0,1816,3808428032,1045725,9933,4294956732
0,1817,3810525184,1047141,10925,4294966594
0,1818,3812622336,1049995,9029,4294953382
0,1819,3814719488,1048079,8267,4294966326
0,1820,3816816640,1050751,8763,4294957213
0,1821,3818913792,1045728,9893,4294945316
0,1822,3821010944,1044574,15715,4294950361
0,1823,3823108096,1048252,43602,4294956869
0,1824,3825205248,1051886,12496,4294965093
0,1825,3827302400,1046791,27740,4294961580
0,1826,3829399552,1046802,20354,4294965169
0,1827,3831496704,1047081,19805,4294966422
0,1828,3833593856,1047846,32169,4294962360
0,1829,3835691008,1050028,11996,4294966988
0,1830,3837788160,1047437,13231,4294958307
0,1831,3839885312,1051551,27488,4294960490
0,1832,3841982464,1048211,19113,4294962921
0,1833,3844079616,1048209,15822,4294961996
0,1834,3846176768,1048968,15774,4294966383
0,1835,3848273920,1047801,27363,4294966479
0,1836,3850371072,1052950,13854,4294948619
0,1837,3852468224,1047899,22416,4294956832
0,1838,3854565376,1061579,15708,4294962855
0,1839,3856662528,1053282,12862,4294965713
0,1840,3858759680,1045994,23374,4294950458
0,1841,3860856832,1045623,24400,4294951118
0,1842,3862953984,1046782,18121,4294955914
0,1843,3865051136,1047267,19889,4294964557
0,1844,3867148288,1047081,36599,4294966067
0,1845,3869245440,1051739,45924,4294965779
0,1846,3871342592,1051829,18066,4294963851
0,1847,3873439744,1049067,4738,4294964095
0,1848,3875536896,1047828,27566,4294958121
0,1849,3877634048,1046310,55729,4294964420
0,1850,3879731200,1045207,27877,4294964425
0,1851,3881828352,1044929,23455,4294966612
0,1852,3883925504,1049708,4998,4294947774
0,1853,3886022656,1049861,54219,4294964850
0,1854,3888119808,1048395,40066,4294954287
0,1855,3890216960,1048881,35678,4294960357
0,1856,3892314112,1051219,4049,4294961453
0,1857,3894411264,1047445,12735,4294956705
0,1858,3896508416,1045960,27882,4294964430
0,1859,3898605568,1045099,7454,4294949956
0,1860,3900702720,1047466,15121,4294950009
0,1861,3902799872,1048172,6856,4294952932
0,1862,3904897024,1047701,13761,4294965680
0,1863,3906994176,1050903,6848,4294966725
0,1864,3909091328,1046238,4430,4294960177
0,1865,3911188480,1044714,55739,4294961231
0,1866,3913285632,1045674,22154,4294965912
0,1867,3915382784,1045352,5422,4294966124
0,1868,3917479936,1045781,47245,4294966545
0,1869,3919577088,1046491,15737,4294954260
0,1870,3921674240,1043820,27429,4294955626
0,1871,3923771392,1044582,23703,4294952861
0,1872,3925868544,1046448,14478,4294960308
0,1873,3927965696,1048361,15840,4294958437
0,1874,3930062848,1046055,32505,4294945330
0,1875,3932160000,1046163,14844,4294960929
0,1876,3934257152,1046484,28321,4294960260
0,1877,3936354304,1044310,28345,4294953137
0,1878,3938451456,1045885,40015,4294966449
0,1879,3940548608,1046213,42301,4294964997
0,1880,3942645760,1046012,20933,4294956721
0,1881,3944742912,1045849,48831,4294965966
0,1882,3946840064,1051656,15345,4294962826
0,1883,3948937216,1048504,12178,4294960680
0,1884,3951034368,1045595,47608,4294955908
0,1885,3953131520,1050242,54983,4294960171
0,1886,3955228672,1048968,13361,4294966340
0,1887,3957325824,1044715,29757,4294966048
0,1888,3959422976,1049903,6479,4294951656
0,1889,3961520128,1047070,3803,4294961942
0,1890,3963617280,1051577,6283,4294964370
0,1891,3965714432,1045954,18243,4294958336
0,1892,3967811584,1048179,22923,4294962729
0,1893,3969908736,1052173,6779,4294957203
0,1894,3972005888,1046110,11870,4294963345
0,1895,3974103040,1045629,7487,4294964881
0,1896,3976200192,1046732,3485,4294965034
0,1897,3978297344,1048846,30089,4294962638
0,1898,3980394496,1048623,9011,4294962144
0,1899,3982491648,1050902,25893,4294939351
0,1900,3984588800,1046512,461,4294962130
0,1901,3986685952,1052644,1453,4294965699
0,1902,3988783104,1048080,28205,4294957920
0,1903,3990880256,1047773,7715,4294965425
0,1904,3992977408,1050824,335,4294965547
0,1905,3995074560,1048990,1871,4294952241
0,1906,3997171712,1050767,22412,4294964894
0,1907,3999268864,1049788,18117,4294958093
0,1908,4001366016,1046018,20798,4294965110
0,1909,4003463168,1046703,46340,4294960275
0,1910,4005560320,1050352,16829,4294965421
0,1911,4007657472,1061631,331,4294960799
0,1912,4009754624,1049514,11709,4294965620
0,1913,4011851776,1045862,6995,4294964284
0,1914,4013948928,1045394,30988,4294962183
0,1915,4016046080,1044378,20924,4294965945
0,1916,4018143232,1047619,22086,4294965898
0,1917,4020240384,1050284,28556,4294962384
0,1918,4022337536,1045407,23770,4294966665
0,1919,4024434688,1047871,11379,4294966569
0,1920,4026531840,1052392,2449,4294967186
0,1921,4028628992,1049930,7473,4294966081
0,1922,4030726144,1048973,14213,4294963334
0,1923,4032823296,1048069,5778,4294966202
0,1924,4034920448,1046692,7840,4294955657
0,1925,4037017600,1044532,3457,4294956252
0,1926,4039114752,1049698,26060,4294964264
0,1927,4041211904,1048177,21839,4294946374
0,1928,4043309056,1053261,13121,4294965501
0,1929,4045406208,1060668,4487,4294965624
0,1930,4047503360,1048856,11147,4294966287
0,1931,4049600512,1050546,16271,4294965720
0,1932,4051697664,1047143,6599,4294965597
0,1933,4053794816,1048557,22463,4294965806
0,1934,4055891968,1050118,12855,4294953842
0,1935,4057989120,1046228,23139,4294965255
0,1936,4060086272,1046412,4175,4294966733
0,1937,4062183424,1045910,7655,4294966800
0,1938,4064280576,1046159,15898,4294963470
0,1939,4066377728,1045060,27579,4294934010
0,1940,4068474880,1046709,15233,4294954448
0,1941,4070572032,1045447,3982,4294962587
0,1942,4072669184,1048070,8080,4294952617
0,1943,4074766336,1052309,4671,4294964036
0,1944,4076863488,1049455,7019,4294964471
0,1945,4078960640,1048443,2439,4294963959
0,1946,4081057792,1049238,12551,4294965394
0,1947,4083154944,1047379,2961,4294961738
0,1948,4085252096,1050840,7580,4294958301
0,1949,4087349248,1049333,15115,4294954485
0,1950,4089446400,1058436,2935,4294967112
0,1951,4091543552,1052778,2941,4294965351
0,1952,4093640704,1049815,2255,4294949625
0,1953,4095737856,1048794,18623,4294962943
0,1954,4097835008,1047941,22992,4294962034
0,1955,4099932160,1047771,11810,4294959490
0,1956,4102029312,1048196,13420,4294960839
0,1957,4104126464,1045835,60613,4294967118
0,1958,4106223616,1047929,12428,4294965645
0,1959,4108320768,1043605,19871,4294956468
0,1960,4110417920,1043860,15721,4294962187
0,1961,4112515072,1049756,27854,4294964964
0,1962,4114612224,1043810,15452,4294954071
0,1963,4116709376,1046780,22722,4294966536
0,1964,4118806528,1046403,31890,4294961753
0,1965,4120903680,1048473,10128,4294959885
0,1966,4123000832,1047420,26506,4294962618
0,1967,4125097984,1047801,13552,4294965228
0,1968,4127195136,1047610,15213,4294965949
0,1969,4129292288,1048800,3743,4294964582
0,1970,4131389440,1047228,10187,4294964855
0,1971,4133486592,1045481,26827,4294958701
0,1972,4135583744,1045546,7532,4294958475
0,1973,4137680896,1045198,14930,4294966346
0,1974,4139778048,1050089,3011,4294964018
0,1975,4141875200,1047461,2751,4294966586
0,1976,4143972352,1048198,7957,4294966867
0,1977,4146069504,1054006,19800,4294965073
0,1978,4148166656,1046130,4556,4294966335
0,1979,4150263808,1048358,28025,4294958454
0,1980,4152360960,1045966,7722,4294965235
0,1981,4154458112,1045379,31108,4294961507
0,1982,4156555264,1044831,31530,4294965979
0,1983,4158652416,1045505,47378,4294966843
0,1984,4160749568,1050248,4497,4294961389
0,1985,4162846720,1048018,13681,4294966637
0,1986,4164943872,1044088,44802,4294955562
0,1987,4167041024,1045222,22090,4294962609
0,1988,4169138176,1050208,13297,4294966276
0,1989,4171235328,1048940,20869,4294965902
0,1990,4173332480,1045539,43206,4294960244
0,1991,4175429632,1044109,28257,4294960434
0,1992,4177526784,1044736,11645,4294965005
0,1993,4179623936,1047492,27893,4294961193
0,1994,4181721088,1047614,19611,4294965357
0,1995,4183818240,1050530,19821,4294951628
0,1996,4185915392,1043191,39722,4294957139
0,1997,4188012544,1046872,20135,4294964306
0,1998,4190109696,1048256,54146,4294962953
0,1999,4192206848,1048706,15472,4294962066
0,2000,4194304000,1045180,23310,4294962388
0,2001,4196401152,1048143,31535,4294966003
0,2002,4198498304,1048914,24318,4294960556
0,2003,4200595456,1043964,27554,4294964825
0,2004,4202692608,1050296,46538,4294956099
0,2005,4204789760,1047685,19085,4294964867
0,2006,4206886912,1045713,26376,4294964834
0,2007,4208984064,1048308,11944,4294966912
0,2008,4211081216,1050200,14797,4294966037
0,2009,4213178368,1044796,23274,4294960907
0,2010,4215275520,1052309,7898,4294962798
0,2011,4217372672,1047659,19395,4294964394
0,2012,4219469824,1047560,23845,4294964925
0,2013,4221566976,1047077,11864,4294966118
0,2014,4223664128,1047315,11179,4294966530
0,2015,4225761280,1045559,43608,4294956805
0,2016,4227858432,1051518,2191,4294956821
0,2017,4229955584,1049416,15965,4294967054
0,2018,4232052736,1048451,10064,4294964732
0,2019,4234149888,1046603,52875,4294950719
0,2020,4236247040,1046267,15046,4294960405
0,2021,4238344192,1049241,27081,4294960789
0,2022,4240441344,1047907,3679,4294963537
0,2023,4242538496,1051160,2687,4294966522
0,2024,4244635648,1049212,5963,4294964407
0,2025,4246732800,1051705,4919,4294967042
0,2026,4248829952,1048721,28470,4294961100
0,2027,4250927104,1046150,27515,4294966669
0,2028,4253024256,1045682,14284,4294954371
0,2029,4255121408,1045820,11201,4294966138
0,2030,4257218560,1049337,4423,4294966223
0,2031,4259315712,1046746,22399,4294961362
0,2032,4261412864,1048806,23246,4294957993
0,2033,4263510016,1046080,13103,4294966848
0,2034,4265607168,1046620,23781,4294966466
0,2035,4267704320,1047078,19331,4294962287
0,2036,4269801472,1045294,54082,4294958208
0,2037,4271898624,1045187,11581,4294948765
0,2038,4273995776,1045022,12607,4294966573
0,2039,4276092928,1048320,13737,4294960938
0,2040,4278190080,1052677,10375,4294961528
0,2041,4280287232,1048866,11019,4294961298
0,2042,4282384384,1047157,23758,4294958779
0,2043,4284481536,1045309,23929,4294962747
0,2044,4286578688,1048490,11517,4294961261
0,2045,4288675840,1048554,23146,4294960298
0,2046,4290772992,1050941,10935,4294962426
0,2047,4292870144,1061607,10871,4294958651
0,2048,4294967296,1083786,22,4294967254
0,2049,4297064448,1056913,2709,4294965764
0,2050,4299161600,1054340,9590,4294957769
0,2051,4301258752,1056045,1206,4294965797
0,2052,4303355904,1050809,2773,4294965828
0,2053,4305453056,1051666,6741,4294953981
0,2054,4307550208,1051513,22835,4294961780
0,2055,4309647360,1048908,6963,4294950465
0,2056,4311744512,1057584,518,4294965478
0,2057,4313841664,1049387,13668,4294962711
0,2058,4315938816,1052533,8716,4294950119
0,2059,4318035968,1051276,2742,4294965861
0,2060,4320133120,1046714,11757,4294964084
0,2061,4322230272,1048107,9670,4294964461
0,2062,4324327424,1049411,9654,4294957833
0,2063,4326424576,1046463,11638,4294949369
0,2064,4328521728,1051670,28270,4294962463
0,2065,4330618880,1047324,60210,4294953458
0,2066,4332716032,1048489,42052,4294964978
0,2067,4334813184,1050323,15145,4294958428
0,2068,4336910336,1047600,7027,4294962906
0,2069,4339007488,1047283,20229,4294966652
0,2070,4341104640,1049936,23674,4294960955
0,2071,4343201792,1046400,7707,4294966085
0,2072,4345298944,1055130,2565,4294961152
0,2073,4347396096,1054354,2825,4294965509
0,2074,4349493248,1047168,15665,4294965490
0,2075,4351590400,1048605,14654,4294962406
0,2076,4353687552,1049153,3557,4294957936
0,2077,4355784704,1049024,2837,4294965892
0,2078,4357881856,1048214,10763,4294963595
0,2079,4359979008,1047492,18825,4294961522
0,2080,4362076160,1050602,8336,4294953947
0,2081,4364173312,1044896,55837,4294966412
0,2082,4366270464,1051072,9328,4294960572
0,2083,4368367616,1047128,12111,4294952703
0,2084,4370464768,1047284,13686,4294959954
0,2085,4372561920,1046480,11821,4294961865
0,2086,4374659072,1048712,8013,4294966642
0,2087,4376756224,1043850,15654,4294961290
0,2088,4378853376,1051101,8206,4294960704
0,2089,4380950528,1045266,26982,4294962865
0,2090,4383047680,1052388,8968,4294962209
0,2091,4385144832,1048316,11686,4294960524
0,2092,4387241984,1047490,4797,4294958283
0,2093,4389339136,1047428,9872,4294949109
0,2094,4391436288,1046809,11702,4294963338
0,2095,4393533440,1048317,10864,4294965521
0,2096,4395630592,1048738,3550,4294965925
0,2097,4397727744,1046352,31672,4294964177
0,2098,4399824896,1047105,7828,4294966206
0,2099,4401922048,1051101,2806,4294965084
0,2100,4404019200,1050498,4301,4294956592
0,2101,4406116352,1049863,16842,4294951843
0,2102,4408213504,1046277,8780,4294964109
0,2103,4410310656,1047252,22287,4294966859
0,2104,4412407808,1052242,582,4294964598
0,2105,4414504960,1047088,40506,4294964415
0,2106,4416602112,1047628,30154,4294957292
0,2107,4418699264,1056429,842,4294965542
0,2108,4420796416,1047169,14162,4294962775
0,2109,4422893568,1052602,16024,4294960834
0,2110,4424990720,1047558,19654,4294962604
0,2111,4427087872,1045992,13732,4294960784
0,2112,4429185024,1051841,6544,4294958423
0,2113,4431282176,1046181,16043,4294960134
0,2114,4433379328,1046679,15360,4294962470
0,2115,4435476480,1048094,20288,4294964548
0,2116,4437573632,1046874,22346,4294965554
0,2117,4439670784,1046201,19621,4294962894
0,2118,4441767936,1046085,15055,4294935415
0,2119,4443865088,1046297,15279,4294956059
0,2120,4445962240,1052486,2629,4294964341
0,2121,4448059392,1048821,11071,4294961216
0,2122,4450156544,1046128,7844,4294961948
0,2123,4452253696,1048131,24391,4294958752
0,2124,4454350848,1051247,2889,4294965573
0,2125,4456448000,1054817,7541,4294966015
0,2126,4458545152,1043173,19244,4294954634
0,2127,4460642304,1047733,14864,4294964789
0,2128,4462739456,1045853,31349,4294962475
0,2129,4464836608,1048484,2901,4294965956
0,2130,4466933760,1045657,23964,4294961031
0,2131,4469030912,1044474,13129,4294960005
0,2132,4471128064,1050688,3621,4294966104
0,2133,4473225216,1047964,3669,4294964648
0,2134,4475322368,1048032,44346,4294958249
0,2135,4477419520,1045797,15766,4294957848
0,2136,4479516672,1052566,4806,4294963911
0,2137,4481613824,1047784,3857,4294965932
0,2138,4483710976,1045113,10827,4294958181
0,2139,4485808128,1047290,5058,4294962395
0,2140,4487905280,1050411,6348,4294963025
0,2141,4490002432,1049867,3809,4294962165
0,2142,4492099584,1047492,18889,4294965388
0,2143,4494196736,1046478,23923,4294961586
0,2144,4496293888,1047239,10383,4294954817
0,2145,4498391040,1048928,11391,4294961134
0,2146,4500488192,1046893,26064,4294966927
0,2147,4502585344,1046180,11935,4294966903
0,2148,4504682496,1048151,7771,4294961600
0,2149,4506779648,1045773,26893,4294965876
0,2150,4508876800,1046434,10895,4294953876
0,2151,4510973952,1050659,19792,4294966149
0,2152,4513071104,1043538,4814,4294960712
0,2153,4515168256,1049629,26120,4294961626
0,2154,4517265408,1045934,20293,4294964268
0,2155,4519362560,1046272,7619,4294966740
0,2156,4521459712,1048700,26931,4294965017
0,2157,4523556864,1046505,7091,4294959117
0,2158,4525654016,1049125,23744,4294958010
0,2159,4527751168,1047170,7552,4294958265
0,2160,4529848320,1048258,27706,4294957170
0,2161,4531945472,1047482,27338,4294966322
0,2162,4534042624,1046149,27302,4294966418
0,2163,4536139776,1045557,28005,4294964553
0,2164,4538236928,1044345,6844,4294954114
0,2165,4540334080,1044635,60274,4294962372
0,2166,4542431232,1052647,19052,4294958332
0,2167,4544528384,1046371,22095,4294957434
0,2168,4546625536,1046999,7459,4294944416
0,2169,4548722688,1048525,5971,4294967060
0,2170,4550819840,1046263,22988,4294962614
0,2171,4552916992,1047898,15209,4294959697
0,2172,4555014144,1047170,28253,4294965042
0,2173,4557111296,1048384,42116,4294964921
0,2174,4559208448,1050048,11059,4294954380
0,2175,4561305600,1050801,11015,4294961140
0,2176,4563402752,1053465,274,4294965760
0,2177,4565499904,1049986,6801,4294965505
0,2178,4567597056,1049076,8844,4294957893
0,2179,4569694208,1049526,1810,4294966855
0,2180,4571791360,1046279,27501,4294964785
0,2181,4573888512,1048736,13125,4294958032
0,2182,4575985664,1047923,11931,4294966923
0,2183,4578082816,1048592,19048,4294962790
0,2184,4580179968,1064192,270,4294956479
0,2185,4582277120,1047871,20859,4294964219
0,2186,4584374272,1052447,396,4294963979
0,2187,4586471424,1053157,3750,4294964816
0,2188,4588568576,1046514,4365,4294965847
0,2189,4590665728,1047427,7056,4294950322
0,2190,4592762880,1046733,22147,4294960864
0,2191,4594860032,1049810,31959,4294956656
0,2192,4596957184,1050532,3614,4294961837
0,2193,4599054336,1047475,4874,4294963830
0,2194,4601151488,1051663,10806,4294957121
0,2195,4603248640,1047351,24153,4294966783
0,2196,4605345792,1048099,11114,4294965628
0,2197,4607442944,1045932,28992,4294964760
0,2198,4609540096,1045536,13248,4294965837
0,2199,4611637248,1049093,31736,4294964241
0,2200,4613734400,1049562,4614,4294964076
0,2201,4615831552,1051099,2870,4294965286
0,2202,4617928704,1061427,6534,4294965655
0,2203,4620025856,1053571,7662,4294965409
0,2204,4622123008,1047099,15387,4294965751
0,2205,4624220160,1050002,12363,4294961447
0,2206,4626317312,1046588,5483,4294966281
0,2207,4628414464,1047120,4491,4294966270
0,2208,4630511616,1052316,400,4294960949
0,2209,4632608768,1051244,6838,4294965382
0,2210,4634705920,1060049,892,4294965606
0,2211,4636803072,1049773,8071,4294956303
0,2212,4638900224,1047175,11484,4294957356
0,2213,4640997376,1047573,18315,4294964514
0,2214,4643094528,1048047,11151,4294939709
0,2215,4645191680,1047823,16257,4294965612
0,2216,4647288832,1052623,646,4294962767
0,2217,4649385984,1048700,13974,4294964662
0,2218,4651483136,1050685,8460,4294960578
0,2219,4653580288,1049544,3694,4294953969
0,2220,4655677440,1046804,7036,4294963983
0,2221,4657774592,1049049,1936,4294964479
0,2222,4659871744,1048003,20004,4294966933
0,2223,4661968896,1047160,2928,4294966291
0,2224,4664066048,1054319,6222,4294962899
0,2225,4666163200,1071344,16148,4294958805
0,2226,4668260352,1053141,20242,4294954778
0,2227,4670357504,1054157,16088,4294960898
0,2228,4672454656,1045025,21898,4294961822
0,2229,4674551808,1050129,3754,4294963584
0,2230,4676648960,1050844,14226,4294962839
0,2231,4678746112,1046955,20874,4294949875
0,2232,4680843264,1054430,6718,4294964777
0,2233,4682940416,1051091,36201,4294953719
0,2234,4685037568,1047582,14916,4294965907
0,2235,4687134720,1047709,3798,4294962139
0,2236,4689231872,1049233,20614,4294965724
0,2237,4691329024,1048255,19626,4294964959
0,2238,4693426176,1047931,12812,4294964820
0,2239,4695523328,1046305,26738,4294962282
0,2240,4697620480,1049527,4369,4294965856
0,2241,4699717632,1045762,11816,4294960779
0,2242,4701814784,1048240,9936,4294966010
0,2243,4703911936,1045262,23118,4294952129
0,2244,4706009088,1047657,4861,4294965266
0,2245,4708106240,1048592,7345,4294965601
0,2246,4710203392,1043345,19988,4294965851
0,2247,4712300544,1045526,43211,4294962564
0,2248,4714397696,1043992,7611,4294963402
0,2249,4716494848,1049472,7854,4294958823
0,2250,4718592000,1046410,28137,4294966597
0,2251,4720689152,1046655,32389,4294962248
0,2252,4722786304,1043958,30953,4294954462
0,2253,4724883456,1053595,13766,4294965585
0,2254,4726980608,1046378,6603,4294964685
0,2255,4729077760,1045822,10928,4294962580
0,2256,4731174912,1048544,7788,4294959430
0,2257,4733272064,1053435,28292,4294960588
0,2258,4735369216,1049595,13923,4294944861
0,2259,4737466368,1046540,12939,4294963461
0,2260,4739563520,1045875,14955,4294962273
0,2261,4741660672,1051130,9032,4294958378
0,2262,4743757824,1047070,24776,4294956088
0,2263,4745854976,1052426,10056,4294965685
0,2264,4747952128,1046610,8270,4294958217
0,2265,4750049280,1047844,27168,4294964349
0,2266,4752146432,1048251,15176,4294958622
0,2267,4754243584,1050521,6897,4294960654
0,2268,4756340736,1044979,50555,4294963837
0,2269,4758437888,1045272,27046,4294962929
0,2270,4760535040,1044736,38540,4294966329
0,2271,4762632192,1045896,5905,4294961896
0,2272,4764729344,1049841,8400,4294960518
0,2273,4766826496,1045953,52668,4294959999
0,2274,4768923648,1047629,29227,4294964810
0,2275,4771020800,1047397,15847,4294962086
0,2276,4773117952,1049953,13005,4294964589
0,2277,4775215104,1050355,12859,4294966476
0,2278,4777312256,1047652,31596,4294962449
0,2279,4779409408,1045336,43917,4294957216
0,2280,4781506560,1049200,6853,4294959922
0,2281,4783603712,1044167,15734,4294964904
0,2282,4785700864,1047025,14475,4294954205
0,2283,4787798016,1046863,12175,4294966045
0,2284,4789895168,1049524,31587,4294957587
0,2285,4791992320,1053391,7105,4294963527
0,2286,4794089472,1046988,43827,4294952709
0,2287,4796186624,1044637,11376,4294962180
0,2288,4798283776,1047211,23502,4294961858
0,2289,4800380928,1046057,15284,4294965259
0,2290,4802478080,1045502,8077,4294966730
0,2291,4804575232,1051131,3925,4294959621
0,2292,4806672384,1043382,46919,4294956882
0,2293,4808769536,1043997,15718,4294936352
0,2294,4810866688,1044604,23883,4294952085
0,2295,4812963840,1048543,19845,4294961693
0,2296,4815060992,1045821,26446,4294966634
0,2297,4817158144,1044900,24103,4294951625
0,2298,4819255296,1047683,11941,4294966909
0,2299,4821352448,1048462,11885,4294966034
0,2300,4823449600,1048623,13989,4294966519
0,2301,4825546752,1049576,11444,4294966135
0,2302,4827643904,1044955,13750,4294961322
0,2303,4829741056,1049033,14964,4294962744
0,2304,4831838208,1054848,2130,4294949790
0,2305,4833935360,1049596,5715,4294959181
0,2306,4836032512,1048226,39529,4294961841
0,2307,4838129664,1045025,3394,4294957933
0,2308,4840226816,1046594,39889,4294964145
0,2309,4842323968,1047401,29602,4294962206
0,2310,4844421120,1049195,7825,4294965922
0,2311,4846518272,1048297,20547,4294964595
0,2312,4848615424,1051831,15052,4294962891
0,2313,4850712576,1053393,2626,4294962004
0,2314,4852809728,1048099,2898,4294957845
0,2315,4854906880,1046776,10824,4294961583
0,2316,4857004032,1044173,34121,4294963407
0,2317,4859101184,1047522,7088,4294966737
0,2318,4861198336,1045924,40215,4294962524
0,2319,4863295488,1051477,23721,4294960728
0,2320,4865392640,1048816,19737,4294966804
0,2321,4867489792,1049808,4362,4294960861
0,2322,4869586944,1043955,23014,4294966780
0,2323,4871684096,1044795,7659,4294965172
0,2324,4873781248,1045832,20357,4294964332
0,2325,4875878400,1046469,14771,4294956786
0,2326,4877975552,1047960,14223,4294961819
0,2327,4880072704,1044919,56245,4294960845
0,2328,4882169856,1048074,4858,4294960776
0,2329,4884267008,1044444,19808,4294965582
0,2330,4886364160,1046746,11747,4294959427
0,2331,4888461312,1045522,5902,4294964346
0,2332,4890558464,1047831,43515,4294966473
0,2333,4892655616,1048698,27791,4294964901
0,2334,4894752768,1044665,28498,4294961690
0,2335,4896849920,1047279,11882,4294966031
0,2336,4898947072,1048412,10447,4294957930
0,2337,4901044224,1049992,10813,4294962366
0,2338,4903141376,1047055,48417,4294958828
0,2339,4905238528,1045424,46145,4294958145
0,2340,4907335680,1057309,10810,4294962363
0,2341,4909432832,1049682,23021,4294961198
0,2342,4911529984,1050662,10956,4294958795
0,2343,4913627136,1045093,23695,4294962684
0,2344,4915724288,1043898,31333,4294966511
0,2345,4917821440,1044138,28546,4294966160
0,2346,4919918592,1046562,27399,4294932589
0,2347,4922015744,1047083,11999,4294966979
0,2348,4924112896,1048708,30668,4294959758
0,2349,4926210048,1050562,10314,4294966991
0,2350,4928307200,1046416,14906,4294957554
0,2351,4930404352,1047833,11076,4294966459
0,2352,4932501504,1044845,23650,4294966405
0,2353,4934598656,1048916,10959,4294965993
0,2354,4936695808,1048989,19270,4294962226
0,2355,4938792960,1045745,54468,4294955867
0,2356,4940890112,1048801,28194,4294964742
0,2357,4942987264,1049429,10002,4294966787
0,2358,4945084416,1049230,11490,4294952805
0,2359,4947181568,1048909,44595,4294962546
0,2360,4949278720,1047358,19022,4294961038
0,2361,4951375872,1047679,26313,4294966607
0,2362,4953473024,1045984,23698,4294960493
0,2363,4955570176,1043286,40384,4294965940
0,2364,4957667328,1052020,7835,4294966076
0,2365,4959764480,1047858,27583,4294965974
0,2366,4961861632,1046683,13676,4294966113
0,2367,4963958784,1048051,47854,4294956752
0,2368,4966055936,1051018,6416,4294965887
0,2369,4968153088,1047053,12106,4294964520
0,2370,4970250240,1046182,7424,4294958396
0,2371,4972347392,1051068,38601,4294957049
0,2372,4974444544,1046819,18993,4294965362
0,2373,4976541696,1048276,7045,4294956960
0,2374,4978638848,1046890,7849,4294962924
0,2375,4980736000,1045977,39625,4294966514
0,2376,4982833152,1048286,28493,4294965917
0,2377,4984930304,1042748,54463,4294966602
0,2378,4987027456,1044036,42366,4294965882
0,2379,4989124608,1046339,11118,4294950198
0,2380,4991221760,1049470,20054,4294960563
0,2381,4993318912,1047718,6908,4294966163
0,2382,4995416064,1048304,28549,4294965062
0,2383,4997513216,1046848,6928,4294965632
0,2384,4999610368,1047139,40299,4294958020
0,2385,5001707520,1047856,13982,4294962241
0,2386,5003804672,1046300,47529,4294957234
0,2387,5005901824,1047998,27770,4294955845
0,2388,5007998976,1047961,43277,4294966386
0,2389,5010096128,1045622,28410,4294957275
0,2390,5012193280,1042869,15777,4294954145
0,2391,5014290432,1047674,27402,4294962630
0,2392,5016387584,1046030,6793,4294961972
0,2393,5018484736,1050755,6785,4294965051
0,2394,5020581888,1042858,42059,4294962881
0,2395,5022679040,1051886,3986,4294959682
0,2396,5024776192,1049375,12002,4294966982
0,2397,5026873344,1045936,24164,4294961168
0,2398,5028970496,1047981,40272,4294966482
0,2399,5031067648,1043552,27366,4294964764
0,2400,5033164800,1050586,14543,4294962253
0,2401,5035261952,1051860,12990,4294958259
0,2402,5037359104,1050866,16209,4294965841
0,2403,5039456256,1048850,31168,4294966129
0,2404,5041553408,1045572,30145,4294962678
0,2405,5043650560,1047282,24462,4294953780
0,2406,5045747712,1045901,23052,4294965200
0,2407,5047844864,1047114,12873,4294962026
0,2408,5049942016,1048855,10317,4294964540
0,2409,5052039168,1047389,22029,4294966994
0,2410,5054136320,1045539,11027,4294956190
0,2411,5056233472,1045316,7523,4294953504
0,2412,5058330624,1048499,7411,4294964912
0,2413,5060427776,1050990,6035,4294967124
0,2414,5062524928,1048272,38207,4294961224
0,2415,5064622080,1047052,35268,4294956835
0,2416,5066719232,1048788,15759,4294962858
0,2417,5068816384,1047351,14909,4294964985
0,2418,5070913536,1064412,39841,4294950374
0,2419,5073010688,1049573,24045,4294942573
0,2420,5075107840,1046882,27425,4294950440
0,2421,5077204992,1048478,15836,4294946364
0,2422,5079302144,1048098,14986,4294965030
0,2423,5081399296,1047557,15884,4294965106
0,2424,5083496448,1051061,31456,4294965716
0,2425,5085593600,1052055,4675,4294964032
0,2426,5087690752,1047575,19826,4294959562
0,2427,5089787904,1047540,24337,4294946016
0,2428,5091885056,1050354,27814,4294962758
0,2429,5093982208,1049201,44838,4294964357
0,2430,5096079360,1054111,4935,4294967050
0,2431,5098176512,1049022,22331,4294966462
0,2432,5100273664,1051733,2321,4294964080
0,2433,5102370816,1048922,2813,4294966648
